date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2023-01-01,25833,LK51,82.0,13.0732,91.3317,298.9512,338.9537,929.5976,946.0634,18.7614,88.5365,98.2777,final
2023-01-11,25833,LK51,82.0,7.561,74.9382,168.7073,273.0159,839.561,962.4057,15.7134,63.1439,87.3669,final
2023-01-21,25833,LK51,82.0,168.5244,60.5951,189.1585,226.865,920.939,935.5984,264.5386,84.081,98.4497,final
2023-02-01,25833,LK51,82.0,78.1463,49.4809,254.2317,185.0142,786.5488,873.7984,152.6156,135.4936,90.1279,final
2023-02-11,25833,LK51,82.0,31.0732,29.9142,277.7439,139.9902,741.5488,793.8602,103.3194,191.8417,93.4925,final
2023-02-21,25833,LK51,82.0,46.2439,24.7293,155.4634,104.1244,784.6585,695.7683,172.3685,144.9851,112.5948,final
2023-03-01,25833,LK51,82.0,32.2439,21.3756,109.561,76.0191,662.7439,599.987,141.2058,138.9935,110.2882,final
2023-03-11,25833,LK51,82.0,109.8415,17.102,188.3293,63.2069,634.7805,476.213,519.5968,270.916,132.6128,final
2023-03-21,25833,LK51,82.0,5.6341,18.348,147.7195,56.8256,492.3415,387.815,45.5463,236.0166,126.2751,final
2023-04-01,25833,LK51,82.0,3.7561,20.4443,119.2317,55.8943,483.0244,316.9276,34.4128,196.1197,150.8054,final
2023-04-11,25833,LK51,82.0,8.3902,22.8622,17.7805,61.6545,483.8537,264.8516,48.0588,38.7701,179.6801,final
2023-04-21,25833,LK51,82.0,46.3659,19.6313,58.5122,62.9378,361.6951,223.8878,208.5389,93.9324,158.9203,final
2023-05-01,25833,LK51,82.0,84.9634,12.8866,139.7195,55.3801,368.5122,187.2935,502.9658,228.9987,191.8523,final
2023-05-11,25833,LK51,82.0,9.0366,10.0557,140.3659,42.5736,346.4756,167.435,93.2311,286.0103,200.9049,final
2023-05-21,25833,LK51,82.0,9.0854,5.5224,103.0854,28.4646,309.3171,148.228,133.8613,293.9983,201.8081,final
2023-06-01,25833,LK51,82.0,4.2439,2.1756,22.3659,17.7537,281.3171,129.028,128.8239,116.6183,209.5383,final
2023-06-11,25833,LK51,82.0,13.9634,1.4972,27.2927,9.1951,185.439,113.4232,291.8726,194.2821,158.3487,final
2023-06-21,25833,LK51,82.0,14.0976,2.9272,32.3049,6.6,193.9024,98.0024,240.9107,254.8487,188.7943,final
2023-07-01,25833,LK51,82.0,17.3171,10.898,45.378,15.3224,207.4634,88.4561,140.3769,218.6923,220.8735,final
2023-07-11,25833,LK51,82.0,3.439,12.7463,34.8537,26.5715,202.5122,78.3402,47.5536,122.6463,240.561,final
2023-07-21,25833,LK51,82.0,7.6585,13.0394,28.4146,36.6837,163.8049,71.7484,70.1715,82.287,212.6096,final
2023-08-01,25833,LK51,82.0,2.9146,14.2431,14.0122,40.0289,81.7561,73.1049,41.1297,47.9967,110.41,final
2023-08-11,25833,LK51,82.0,5.878,19.2329,16.4512,46.5154,78.5976,82.2821,44.8895,46.8035,96.0073,final
2023-08-21,25833,LK51,82.0,15.6829,19.889,24.4756,53.365,85.1951,96.6488,83.1006,54.4079,89.2604,final
2023-09-01,25833,LK51,82.0,26.9878,19.2089,48.5488,58.3309,107.939,113.6821,132.1322,85.6842,95.3566,final
2023-09-11,25833,LK51,82.0,24.9146,15.5939,67.5854,54.6919,118.8902,127.7789,145.2597,119.9306,93.5486,final
2023-09-21,25833,LK51,82.0,79.3415,30.6041,131.2439,65.4069,184.1341,155.4557,236.8872,187.309,117.333,final
2023-10-01,25833,LK51,82.0,48.0366,38.3837,152.2927,84.5817,214.8537,182.9415,122.2499,171.5899,116.5398,final
2023-10-11,25833,LK51,82.0,101.8049,58.5959,229.1829,127.5837,313.2195,228.7911,167.9429,173.8453,135.3566,final
2023-10-21,25833,LK51,82.0,41.4512,87.4024,191.2927,184.3821,347.0122,303.1541,50.2706,103.5551,114.0053,final
2023-11-01,25833,LK51,82.0,108.3537,111.2809,251.6098,257.2793,452.4512,400.1919,97.4826,97.8788,112.7402,final
2023-11-11,25833,LK51,82.0,156.5244,109.8524,306.3293,308.5358,603.0976,490.8114,140.6364,99.3073,122.4209,final
2023-11-21,25833,LK51,82.0,107.7073,122.8211,372.5854,343.9545,695.122,593.7435,88.1758,108.0889,116.7916,final
2023-12-01,25833,LK51,82.0,68.8415,117.1569,333.0732,349.8305,736.9756,691.6915,60.448,95.343,106.4536,final
2023-12-11,25833,LK51,82.0,226.9268,140.876,403.4756,380.8541,938.9878,816.9736,158.989,105.7877,114.7543,final
2023-12-21,25833,LK51,82.0,203.561,106.7459,499.3293,364.7789,1063.2073,893.1154,186.6385,135.9013,118.8339,final
2024-01-01,25833,LK51,82.0,315.9146,91.3317,746.4024,338.9537,1331.0854,946.0634,333.135,216.763,140.2716,final
2024-01-11,25833,LK51,82.0,10.9146,74.9382,530.3903,273.0159,1240.1951,962.4057,19.9087,190.9399,128.5672,final
2024-01-21,25833,LK51,82.0,51.9512,60.5951,378.7805,226.865,1250.6951,935.5984,86.8223,164.1359,133.3225,final
2024-02-01,25833,LK51,82.0,4.0976,49.4809,66.9634,185.0142,1146.439,873.7984,16.6986,39.4655,130.8487,final
2024-02-11,25833,LK51,82.0,5.378,29.9142,61.4268,139.9902,995.2927,793.8602,29.7244,47.621,125.0582,final
2024-02-21,25833,LK51,82.0,12.9024,24.7293,22.378,104.1244,900.4878,695.7683,60.2182,28.3708,129.0066,final
2024-03-01,25833,LK51,82.0,7.9634,21.3756,26.2439,76.0191,839.6098,599.987,49.1493,42.1347,139.2833,final
2024-03-11,25833,LK51,82.0,1.1098,17.102,21.9756,63.2069,613.7927,476.213,27.6434,43.6784,128.2962,final
2024-03-21,25833,LK51,82.0,29.3659,18.348,38.439,56.8256,439.5976,387.815,147.1899,72.4857,113.0167,final
2024-04-01,25833,LK51,82.0,2.1707,20.4443,32.6463,55.8943,125.8537,316.9276,28.1821,64.7193,41.5547,final
2024-04-11,25833,LK51,82.0,32.8659,22.8622,64.4024,61.6545,147.8049,264.8516,135.9041,103.835,57.4146,final
2024-04-21,25833,LK51,82.0,3.4024,19.6313,38.439,62.9378,99.2561,223.8878,34.1129,66.4114,46.713,final
2024-05-01,25833,LK51,82.0,6.7561,12.8866,43.0244,55.3801,101.9146,187.2935,65.7258,81.1017,56.7249,final
2024-05-11,25833,LK51,82.0,29.7073,10.0557,39.8659,42.5736,126.2439,167.435,230.5262,94.8497,76.7853,final
2024-05-21,25833,LK51,82.0,6.2683,5.5224,42.7317,28.4646,119.6098,148.228,107.089,137.0914,81.9133,final
2024-06-01,25833,LK51,82.0,4.2317,2.1756,40.2073,17.7537,115.878,129.028,128.654,180.9034,90.5415,final
2024-06-11,25833,LK51,82.0,0.9268,1.4972,11.4268,9.1951,115.6951,113.4232,91.2219,111.6264,101.8408,final
2024-06-21,25833,LK51,82.0,1.6341,2.9272,6.7927,6.6,87.9634,98.0024,83.688,101.1607,90.7048,final
2024-07-01,25833,LK51,82.0,4.9024,10.898,7.4634,15.3224,90.6951,88.4561,62.2875,68.9644,102.2741,final
2024-07-11,25833,LK51,82.0,6.6098,12.7463,13.1463,26.5715,64.439,78.3402,65.4206,63.2906,84.264,final
2024-07-21,25833,LK51,82.0,4.1829,13.0394,15.6951,36.6837,65.2195,71.7484,50.9047,55.0408,92.0135,final
2024-08-01,25833,LK51,82.0,14.5488,14.2431,25.3415,40.0289,73.0122,73.1049,101.5886,70.6421,99.8885,final
2024-08-11,25833,LK51,82.0,43.6463,19.2329,62.3781,46.5154,86.9512,82.2821,200.7448,128.0677,105.0596,final
2024-08-21,25833,LK51,82.0,17.7805,19.889,75.9756,53.365,98.4634,96.6488,91.5282,135.683,101.7015,final
2024-09-01,25833,LK51,82.0,8.8049,19.2089,70.2317,58.3309,103.0366,113.6821,57.0239,117.4164,91.3928,final
2024-09-11,25833,LK51,82.0,2.7195,15.5939,29.3049,54.6919,104.8293,127.7789,37.4845,60.7571,83.3432,final
2024-09-21,25833,LK51,82.0,20.1463,30.6041,31.6707,65.4069,123.3415,155.4557,70.6277,55.2612,80.5904,final
2024-10-01,25833,LK51,82.0,91.8537,38.3837,114.7195,84.5817,210.2927,182.9415,223.2488,131.8643,114.1759,final
2024-10-11,25833,LK51,82.0,71.3659,58.5959,183.3659,127.5837,275.0488,228.7911,120.0798,140.5441,119.3716,final
2024-10-21,25833,LK51,82.0,99.3049,87.4024,262.5244,184.3821,370.1707,303.1541,112.8811,140.2003,121.4005,final
2024-11-01,25833,LK51,82.0,95.2195,111.2809,265.8902,257.2793,450.8415,400.1919,86.1874,103.2217,112.3478,final
2024-11-11,25833,LK51,82.0,52.2195,109.8524,246.7439,308.5358,459.4146,490.8114,49.82,80.6013,93.7308,final
2024-11-21,25833,LK51,82.0,342.6829,122.8211,490.1219,343.9545,784.3171,593.7435,272.0074,141.2956,131.5653,final
2024-12-01,25833,LK51,82.0,6.2317,117.1569,401.1341,349.8305,781.7439,691.6915,9.1945,114.2577,112.8336,final
2024-12-11,25833,LK51,82.0,80.7683,140.876,429.6829,380.8541,859.7927,816.9736,58.7953,112.4929,105.1778,final
2024-12-21,25833,LK51,82.0,73.0122,106.7459,160.0122,364.7789,912.6585,893.1154,69.8121,45.3633,102.164,final
2025-01-01,25833,LK51,82.0,61.1098,91.3317,214.8902,338.9537,881.9146,946.0634,68.6272,64.447,93.2903,prelim
2025-01-11,25833,LK51,82.0,308.1829,74.9382,442.3049,273.0159,1118.7317,962.4057,391.7812,159.8161,116.0762,prelim
2021-01-01,25845,LK91,108.0,81.0278,50.3062,177.7685,176.3031,647.6481,876.1741,155.5482,100.7866,74.2121,final
2021-01-11,25845,LK91,108.0,92.0,44.1265,222.3796,151.6775,680.8333,797.6167,197.4493,143.7304,85.5398,final
2021-01-21,25845,LK91,108.0,30.3426,45.7074,203.3704,140.1401,659.8796,709.312,69.6991,142.1142,93.1278,final
2021-02-01,25845,LK91,108.0,42.0833,46.0127,164.4259,135.8466,562.3704,635.9062,92.2974,119.5955,88.6151,final
2021-02-11,25845,LK91,108.0,20.1574,41.9546,92.5833,133.6747,462.1019,553.4546,53.5781,71.3997,83.787,final
2021-02-21,25845,LK91,108.0,34.1759,34.4679,96.4167,122.4352,447.2593,463.4182,99.2602,80.3538,96.5867,final
2021-03-01,25845,LK91,108.0,69.9259,50.5417,124.2593,126.9642,466.4537,439.1139,134.9004,98.0251,106.0875,final
2021-03-11,25845,LK91,108.0,68.3796,64.0198,172.4815,149.0293,487.4444,434.3815,106.3169,114.7471,111.9409,final
2021-03-21,25845,LK91,108.0,113.5278,66.6049,251.8333,181.1664,551.6204,443.7417,165.5302,136.9662,123.7754,final
2021-04-01,25845,LK91,108.0,20.5278,85.0981,202.4352,215.7228,491.1204,478.5336,28.3333,94.1133,102.5764,final
2021-04-11,25845,LK91,108.0,90.2593,85.3898,224.3148,237.0929,489.3796,519.7969,105.3872,94.8286,94.2587,final
2021-04-21,25845,LK91,108.0,102.3148,92.8796,213.1019,263.3676,561.3519,566.9691,109.6396,81.6124,99.0264,final
2021-05-01,25845,LK91,108.0,177.5926,119.8951,370.1667,298.1645,696.8611,640.8515,146.1968,123.3648,108.6056,final
2021-05-11,25845,LK91,108.0,174.1111,113.8083,454.0185,326.583,850.8148,712.7052,150.7564,137.8615,119.1101,final
2021-05-21,25845,LK91,108.0,193.8426,102.7633,545.5463,336.4667,1010.4815,781.0006,184.518,160.3462,129.0115,final
2021-06-01,25845,LK91,108.0,175.9352,95.7167,543.8889,312.2883,1116.4907,826.1756,179.6477,171.8613,134.7194,final
2021-06-11,25845,LK91,108.0,82.1481,82.0673,451.9259,280.5472,1130.2593,844.2231,100.0929,158.9848,133.4849,final
2021-06-21,25845,LK91,108.0,36.5556,67.5954,294.6389,245.3793,1053.287,845.2136,57.2427,119.2888,124.33,final
2021-07-01,25845,LK91,108.0,153.4537,54.3843,272.1574,204.0469,1186.213,814.4997,266.8278,131.8204,145.0835,final
2021-07-11,25845,LK91,108.0,55.1759,53.1157,245.1852,175.0954,1151.1296,782.2256,103.545,137.8669,146.5655,final
2021-07-21,25845,LK91,108.0,83.4444,54.333,292.0741,161.833,1132.2593,743.679,149.0644,175.7951,151.5578,final
2021-08-01,25845,LK91,108.0,42.9537,36.9608,181.5741,144.4096,997.6204,660.7448,114.2821,124.0688,150.2241,final
2021-08-11,25845,LK91,108.0,75.1019,55.7352,201.5,147.029,898.6111,602.6716,131.8871,134.6885,148.3031,final
2021-08-21,25845,LK91,108.0,150.7778,61.1537,268.8333,153.8497,855.5463,561.062,235.4785,170.1763,151.5678,final
2021-09-01,25845,LK91,108.0,93.6481,73.4627,319.5278,190.3515,773.2593,538.808,125.7262,164.4748,142.7201,final
2021-09-11,25845,LK91,108.0,77.0093,70.3361,321.4352,204.9525,768.1204,527.0769,108.8578,154.19,144.8806,final
2021-09-21,25845,LK91,108.0,132.8241,96.0877,303.4815,239.8864,864.3889,555.5691,136.3412,125.4496,154.6034,final
2021-10-01,25845,LK91,108.0,147.9722,90.5806,357.8056,257.0043,858.9074,591.7654,160.0453,137.7527,144.393,final
2021-10-11,25845,LK91,108.0,49.0741,122.684,329.8704,309.3522,852.8056,661.3336,42.3499,106.4249,128.5211,final
2021-10-21,25845,LK91,108.0,214.963,134.012,412.0093,347.2765,984.3241,741.0127,158.233,118.1184,132.3978,final
2021-11-01,25845,LK91,108.0,177.287,119.4185,441.3241,376.1145,1118.6574,823.4704,146.5112,116.8887,135.4166,final
2021-11-11,25845,LK91,108.0,47.5,124.4062,439.75,377.8367,1091.0556,892.1414,40.5699,115.9637,122.0491,final
2021-11-21,25845,LK91,108.0,160.0556,124.5043,384.8426,368.329,1100.3333,955.492,127.4518,104.3649,115.0018,final
2021-12-01,25845,LK91,108.0,82.4907,74.846,290.0463,323.7565,1089.1759,956.8753,109.5744,89.8998,113.6833,final
2021-12-11,25845,LK91,108.0,62.8704,68.7522,305.4167,268.1025,1075.037,955.2914,92.0249,113.4174,112.4051,final
2021-12-21,25845,LK91,108.0,13.7778,57.2448,159.1389,200.8429,955.9907,916.4485,30.1676,80.2203,104.2682,final
2022-01-01,25845,LK91,108.0,42.6204,50.3062,119.2685,176.3031,850.6389,876.1741,86.1032,69.3861,97.1185,final
2022-01-11,25845,LK91,108.0,35.0185,44.1265,91.4167,151.6775,836.5833,797.6167,81.4601,62.7278,104.8249,final
2022-01-21,25845,LK91,108.0,6.4074,45.7074,84.0463,140.1401,628.0278,709.312,22.4965,62.639,88.6997,final
2022-02-01,25845,LK91,108.0,20.6019,46.0127,62.0278,135.8466,471.3426,635.9062,50.1873,49.386,74.5221,final
2022-02-11,25845,LK91,108.0,67.8241,41.9546,94.8333,133.6747,491.6667,553.4546,155.0946,72.9658,89.0341,final
2022-02-21,25845,LK91,108.0,37.6389,34.4679,126.0648,122.4352,369.25,463.4182,108.0343,102.7407,80.1089,final
2022-03-01,25845,LK91,108.0,54.7963,50.5417,160.2593,126.9642,341.5556,439.1139,107.6602,124.3093,78.2776,final
2022-03-11,25845,LK91,108.0,72.1111,64.0198,164.5463,149.0293,350.7963,434.3815,111.7232,109.7573,81.1907,final
2022-03-21,25845,LK91,108.0,52.3796,66.6049,179.287,181.1664,389.3981,443.7417,80.1336,99.0169,88.0232,final
2022-04-01,25845,LK91,108.0,143.9815,85.0981,268.4722,215.7228,490.7593,478.5336,165.3547,123.3691,102.5025,final
2022-04-11,25845,LK91,108.0,72.3796,85.3898,268.7407,237.0929,528.1204,519.7969,85.6066,112.8081,101.5711,final
2022-04-21,25845,LK91,108.0,139.3148,92.8796,355.6759,263.3676,661.0278,566.9691,147.4411,133.7671,116.3022,final
2022-05-01,25845,LK91,108.0,92.9722,119.8951,304.6667,298.1645,733.3981,640.8515,78.4436,102.11,114.2193,final
2022-05-11,25845,LK91,108.0,191.5926,113.8083,423.8796,326.583,857.1667,712.7052,165.4704,128.9072,119.989,final
2022-05-21,25845,LK91,108.0,146.2778,102.7633,430.8426,336.4667,965.8056,781.0006,140.3797,127.2395,123.3634,final
2022-06-01,25845,LK91,108.0,39.3333,95.7167,377.2037,312.2883,950.3426,826.1756,44.0179,120.142,114.8494,final
2022-06-11,25845,LK91,108.0,116.3148,82.0673,301.9259,280.5472,994.5463,844.2231,139.3346,107.3581,117.5976,final
2022-06-21,25845,LK91,108.0,48.8796,67.5954,204.5278,245.3793,991.0463,845.2136,74.2191,84.0036,117.0522,final
2022-07-01,25845,LK91,108.0,37.1667,54.3843,202.3611,204.0469,884.2315,814.4997,71.0065,99.2124,108.4575,final
2022-07-11,25845,LK91,108.0,37.9074,53.1157,123.9537,175.0954,849.7593,782.2256,73.831,72.3701,108.5245,final
2022-07-21,25845,LK91,108.0,155.3796,54.333,230.4537,161.833,865.8241,743.679,270.3042,139.9345,116.2065,final
2022-08-01,25845,LK91,108.0,81.0556,36.9608,274.3426,144.4096,853.9074,660.7448,205.0856,184.1483,128.7982,final
2022-08-11,25845,LK91,108.0,21.7593,55.7352,258.1944,147.029,684.0741,602.6716,44.0589,170.7929,113.2865,final
2022-08-21,25845,LK91,108.0,204.8056,61.1537,307.6204,153.8497,742.6019,561.062,317.1486,193.8486,131.7899,final
2022-09-01,25845,LK91,108.0,109.1389,73.4627,335.7037,190.3515,812.4074,538.808,145.4691,172.5486,149.8534,final
2022-09-11,25845,LK91,108.0,16.2963,70.3361,330.2407,204.9525,712.3889,527.0769,28.2684,158.2865,134.5038,final
2022-09-21,25845,LK91,108.0,43.7778,96.0877,169.213,239.8864,707.287,555.5691,48.253,71.7178,126.8257,final
2022-10-01,25845,LK91,108.0,46.1204,90.5806,106.1944,257.0043,716.2407,591.7654,53.4841,43.5178,120.685,final
2022-10-11,25845,LK91,108.0,211.7037,122.684,301.6019,309.3522,890.037,661.3336,169.7188,97.5731,134.067,final
2022-10-21,25845,LK91,108.0,217.537,134.012,475.3611,347.2765,952.1944,741.0127,160.0847,135.8503,128.1196,final
2022-11-01,25845,LK91,108.0,143.713,119.4185,572.9537,376.1145,1014.8519,823.4704,119.5264,150.9795,122.962,final
2022-11-11,25845,LK91,108.0,105.9907,124.4062,467.2407,377.8367,1099.0833,892.1414,85.7693,123.052,122.939,final
2022-11-21,25845,LK91,108.0,63.8519,124.5043,313.5556,368.329,958.1296,955.492,53.1657,85.5223,100.2732,final
2022-12-01,25845,LK91,108.0,109.5,74.846,279.3426,323.7565,958.4907,956.8753,143.4011,86.6927,100.1671,final
2022-12-11,25845,LK91,108.0,54.7778,68.7522,228.1296,268.1025,996.9722,955.2914,81.0522,85.6266,104.318,final
2022-12-21,25845,LK91,108.0,76.1944,57.2448,240.4722,200.8429,1029.3889,916.4485,130.4438,118.7957,112.1907,final
2023-01-01,25845,LK91,108.0,26.1389,50.3062,157.1111,176.3031,1009.4074,876.1741,56.3027,89.6985,115.0347,final
2023-01-11,25845,LK91,108.0,33.3611,44.1265,135.6944,151.6775,831.0648,797.6167,78.0863,90.1143,104.1416,final
2023-01-21,25845,LK91,108.0,51.0093,45.7074,110.5093,140.1401,664.537,709.312,110.4558,80.2645,93.7753,final
2023-02-01,25845,LK91,108.0,102.8611,46.0127,187.2315,135.8466,623.6852,635.9062,211.4399,135.2321,98.1079,final
2023-02-11,25845,LK91,108.0,34.537,41.9546,188.4074,133.6747,552.2315,553.4546,84.2026,138.0949,99.7829,final
2023-02-21,25845,LK91,108.0,45.2593,34.4679,182.6574,122.4352,533.6389,463.4182,127.3421,145.473,114.8327,final
2023-03-01,25845,LK91,108.0,105.8889,50.5417,185.6852,126.9642,530.0278,439.1139,199.6499,142.8732,120.2429,final
2023-03-11,25845,LK91,108.0,153.2778,64.0198,304.4259,149.0293,628.5278,434.3815,229.3224,197.7157,143.6891,final
2023-03-21,25845,LK91,108.0,84.6852,66.6049,343.8519,181.1664,637.0185,443.7417,125.25,185.1015,142.5962,final
2023-04-01,25845,LK91,108.0,82.8148,85.0981,320.7778,215.7228,693.6944,478.5336,97.4657,146.5416,144.0422,final
2023-04-11,25845,LK91,108.0,31.4907,85.3898,198.9907,237.0929,691.8241,519.7969,40.3704,84.5798,132.4704,final
2023-04-21,25845,LK91,108.0,125.6389,92.8796,239.9444,263.3676,766.4537,566.9691,133.4689,91.4316,134.5746,final
2023-05-01,25845,LK91,108.0,368.2778,119.8951,525.4074,298.1645,1031.8704,640.8515,298.8731,173.7408,160.078,final
2023-05-11,25845,LK91,108.0,185.0926,113.8083,679.0093,326.583,1182.4259,712.7052,159.9994,204.7071,164.9948,final
2023-05-21,25845,LK91,108.0,140.8333,102.7633,694.2037,336.4667,1278.0,781.0006,135.3275,203.2529,162.8317,final
2023-06-01,25845,LK91,108.0,156.0648,95.7167,481.9907,312.2883,1328.1759,826.1756,159.9187,152.6555,160.0353,final
2023-06-11,25845,LK91,108.0,131.2593,82.0673,428.1574,280.5472,1306.1574,844.2231,156.4988,150.8042,154.0765,final
2023-06-21,25845,LK91,108.0,110.8981,67.5954,398.2222,245.3793,1332.3704,845.2136,159.6495,159.8494,156.9632,final
2023-07-01,25845,LK91,108.0,99.9259,54.3843,342.0833,204.0469,1349.4815,814.4997,176.6898,164.4889,164.8856,final
2023-07-11,25845,LK91,108.0,24.5556,53.1157,235.3796,175.0954,1342.5463,782.2256,50.8564,132.5693,170.7274,final
2023-07-21,25845,LK91,108.0,49.6574,54.333,174.1389,161.833,1266.5648,743.679,92.1197,107.1615,169.3778,final
2023-08-01,25845,LK91,108.0,15.6944,36.9608,89.9074,144.4096,913.9815,660.7448,49.3185,64.7029,137.7546,final
2023-08-11,25845,LK91,108.0,14.9722,55.7352,80.3241,147.029,743.8611,602.6716,32.8841,57.5206,123.0449,final
2023-08-21,25845,LK91,108.0,69.0556,61.1537,99.7222,153.8497,672.0833,561.062,111.9447,66.9652,119.4412,final
2023-09-01,25845,LK91,108.0,199.25,73.4627,283.2778,190.3515,715.2685,538.808,260.3149,146.3816,132.1534,final
2023-09-11,25845,LK91,108.0,95.4722,70.3361,363.7778,204.9525,679.4815,527.0769,133.3653,173.8886,128.3767,final
2023-09-21,25845,LK91,108.0,132.7685,96.0877,427.4907,239.8864,701.3519,555.5691,136.2862,175.0758,125.7763,final
2023-10-01,25845,LK91,108.0,255.6296,90.5806,483.8704,257.0043,857.0556,591.7654,272.6806,184.9672,144.0853,final
2023-10-11,25845,LK91,108.0,225.0463,122.684,613.4444,309.3522,1057.5463,661.3336,180.1685,195.2216,159.0187,final
2023-10-21,25845,LK91,108.0,195.1481,134.012,675.8241,347.2765,1203.037,741.0127,143.979,191.9589,161.5202,final
2023-11-01,25845,LK91,108.0,198.0093,119.4185,618.2037,376.1145,1385.3519,823.4704,163.1664,162.6988,167.4147,final
2023-11-11,25845,LK91,108.0,157.8426,124.4062,551.0,377.8367,1528.2222,892.1414,125.8383,144.6485,170.5079,final
2023-11-21,25845,LK91,108.0,146.7593,124.5043,502.6111,368.329,1605.9259,955.492,117.1847,135.4935,167.3681,final
2023-12-01,25845,LK91,108.0,149.8056,74.846,454.4074,323.7565,1556.4815,956.8753,193.8802,139.1456,162.0148,final
2023-12-11,25845,LK91,108.0,140.213,68.7522,436.7778,268.1025,1601.2222,955.2914,196.8932,160.6522,166.9156,final
2023-12-21,25845,LK91,108.0,67.6574,57.2448,357.6759,200.8429,1536.1111,916.4485,116.7286,174.3838,166.8858,final
2024-01-01,25845,LK91,108.0,221.8056,50.3062,429.6759,176.3031,1502.287,876.1741,410.0909,236.0003,170.6535,final
2024-01-11,25845,LK91,108.0,10.6111,44.1265,300.0741,151.6775,1287.8519,797.6167,31.7773,191.7856,160.7015,final
2024-01-21,25845,LK91,108.0,43.7407,45.7074,276.1574,140.1401,1136.4444,709.312,96.1215,190.5936,159.3807,final
2024-02-01,25845,LK91,108.0,22.0833,46.0127,76.4352,135.8466,960.5185,635.9062,53.0914,59.2644,150.2569,final
2024-02-11,25845,LK91,108.0,8.7963,41.9546,74.6204,133.6747,811.4722,553.4546,29.3822,58.8972,145.7921,final
2024-02-21,25845,LK91,108.0,15.2778,34.4679,46.1574,122.4352,679.9907,463.4182,51.3779,42.4037,145.7466,final
2024-03-01,25845,LK91,108.0,15.5833,50.5417,39.6574,126.9642,545.7685,439.1139,37.0593,36.2558,123.7478,final
2024-03-11,25845,LK91,108.0,7.4352,64.0198,38.2963,149.0293,412.9907,434.3815,18.0168,30.3694,95.1864,final
2024-03-21,25845,LK91,108.0,52.9722,66.6049,75.9907,181.1664,398.3056,443.7417,80.9612,44.9822,89.9863,final
2024-04-01,25845,LK91,108.0,72.5648,85.0981,132.9722,215.7228,249.0648,478.5336,86.0892,63.3397,53.0291,final
2024-04-11,25845,LK91,108.0,71.3426,85.3898,196.8796,237.0929,309.7963,519.7969,84.4593,83.7254,60.3621,final
2024-04-21,25845,LK91,108.0,94.1574,92.8796,238.0648,263.3676,360.213,566.9691,101.3055,90.744,64.1651,final
2024-05-01,25845,LK91,108.0,81.0833,119.8951,246.5833,298.1645,419.213,640.8515,68.9245,83.2618,65.9464,final
2024-05-11,25845,LK91,108.0,195.037,113.8083,370.2778,326.583,605.4537,712.7052,168.3695,112.9819,85.1597,final
2024-05-21,25845,LK91,108.0,81.6574,102.7633,357.7778,336.4667,671.8333,781.0006,80.4146,106.151,86.1988,final
2024-06-01,25845,LK91,108.0,67.9074,95.7167,344.6019,312.2883,724.1574,826.1756,72.3886,110.0263,87.7994,final
